1_event_id,2_event_type,3_event_clock,4_event_ns,5_event_value,6_event_ifrecovery,7_recovery_clock,8_recovery_ns,9_event_duration,10_function_name,11_function_parameter,12_trigger_dscr,13_trigger_expression,14_trigger_flags,15_trigger_priority,16_trigger_type,17_trigger_recovery_mode,18_trigger_recovery_expression,19_item_delay,20_item_name,21_item_type,22_item_value_type,23_item_dscr,24_item_flags,25_item_port,26_item_snmpcommunity,27_item_snmpoid,28_item_units
10321,3,1539787805,495866358,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10411,3,1539788105,278512117,1,1,1539788105,278512117,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10417,3,1539788105,278512117,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10507,3,1539788405,574058484,1,1,1539788405,574058484,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10513,3,1539788405,574058484,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10603,3,1539788705,837867198,1,1,1539788705,837867198,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10609,3,1539788705,837867198,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10701,3,1539789005,937903096,1,1,1539789005,937903096,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10707,3,1539789005,937903096,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10799,3,1539789305,302819120,1,1,1539789305,302819120,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10805,3,1539789305,302819120,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10881,3,1539789605,651825489,1,1,1539789605,651825489,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10887,3,1539789605,651825489,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10977,3,1539789905,960033403,1,1,1539789905,960033403,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
10983,3,1539789905,960033403,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11075,3,1539790205,146918187,1,1,1539790205,146918187,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11081,3,1539790205,146918187,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11151,3,1539790505,455913544,1,1,1539790505,455913544,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11157,3,1539790505,455913544,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11247,3,1539790805,514444988,1,1,1539790805,514444988,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11253,3,1539790805,514444988,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11344,3,1539791105,10204905,1,1,1539791105,10204905,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11350,3,1539791105,10204905,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11441,3,1539791405,630373957,1,1,1539791405,630373957,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11447,3,1539791405,630373957,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11537,3,1539791705,164974549,1,1,1539791705,164974549,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11543,3,1539791705,164974549,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11633,3,1539792005,100771732,1,1,1539792005,100771732,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11639,3,1539792005,100771732,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11719,3,1539792305,523255848,1,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
11725,3,1539792305,523255848,0,0,0,0,0,avg,5m,Interface GigabitEthernet0/0: High error rate,{16829}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"}  or {16830}>{$IF_ERRORS_WARN:"GigabitEthernet0/0"},4,2,0,1,{16829}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2  and {16830}<{$IF_ERRORS_WARN:"GigabitEthernet0/0"}-2,300,Interface GigabitEthernet0/0: Inbound packets with errors,4,3,MIB: IF-MIB  For packet-oriented interfaces the number of inbound packets that contained errors preventing them from being deliverable to a higher-layer protocol.  For character-oriented or fixed-length interfaces the number of inbound transmission units that contained errors preventing them from being deliverable to a higher-layer protocol. Discontinuities in the value of this counter can occur at re-initialization of the management system and at other times as indicated by the value of ifCounterDiscontinuityTime.,4,,{$SNMP_COMMUNITY},1.3.6.1.2.1.2.2.1.14.1,
