1_history_clock,2_history_ns,3_history_value,19_item_delay,20_item_name,21_item_type,22_item_value_type,23_item_dscr,24_item_flags,25_item_port,26_item_snmpcommunity,27_item_snmpoid,28_item_units
1539705787,822923585,0.0,60,ICMP loss,3,0,,0,,,,%
1539705847,921783986,0.0,60,ICMP loss,3,0,,0,,,,%
1539705907,20295414,0.0,60,ICMP loss,3,0,,0,,,,%
1539705967,149428768,0.0,60,ICMP loss,3,0,,0,,,,%
1539706027,109515312,0.0,60,ICMP loss,3,0,,0,,,,%
1539706087,884163301,0.0,60,ICMP loss,3,0,,0,,,,%
1539706147,830026230,0.0,60,ICMP loss,3,0,,0,,,,%
1539706207,441955205,0.0,60,ICMP loss,3,0,,0,,,,%
1539706267,549541119,0.0,60,ICMP loss,3,0,,0,,,,%
1539706328,172850789,33.3333,60,ICMP loss,3,0,,0,,,,%
1539706387,297837695,0.0,60,ICMP loss,3,0,,0,,,,%
1539706447,27083808,0.0,60,ICMP loss,3,0,,0,,,,%
1539706507,890918006,0.0,60,ICMP loss,3,0,,0,,,,%
1539706567,989995532,0.0,60,ICMP loss,3,0,,0,,,,%
1539706627,961576066,0.0,60,ICMP loss,3,0,,0,,,,%
1539706687,59962453,0.0,60,ICMP loss,3,0,,0,,,,%
1539706747,98991296,0.0,60,ICMP loss,3,0,,0,,,,%
1539765607,434340642,0.0,60,ICMP loss,3,0,,0,,,,%
1539765667,535440356,0.0,60,ICMP loss,3,0,,0,,,,%
1539765727,639088570,0.0,60,ICMP loss,3,0,,0,,,,%
1539765787,736906228,0.0,60,ICMP loss,3,0,,0,,,,%
1539765847,29791311,0.0,60,ICMP loss,3,0,,0,,,,%
1539765907,163924599,0.0,60,ICMP loss,3,0,,0,,,,%
1539765967,274727876,0.0,60,ICMP loss,3,0,,0,,,,%
1539766027,386928240,0.0,60,ICMP loss,3,0,,0,,,,%
1539766087,498716025,0.0,60,ICMP loss,3,0,,0,,,,%
1539766147,282816308,0.0,60,ICMP loss,3,0,,0,,,,%
1539766207,445302636,0.0,60,ICMP loss,3,0,,0,,,,%
1539766267,572910963,0.0,60,ICMP loss,3,0,,0,,,,%
1539766327,13679629,0.0,60,ICMP loss,3,0,,0,,,,%
1539766387,949870743,0.0,60,ICMP loss,3,0,,0,,,,%
1539766447,72751325,0.0,60,ICMP loss,3,0,,0,,,,%
1539766507,700532106,0.0,60,ICMP loss,3,0,,0,,,,%
1539766567,660689173,0.0,60,ICMP loss,3,0,,0,,,,%
1539766627,785843432,0.0,60,ICMP loss,3,0,,0,,,,%
1539766687,908455732,0.0,60,ICMP loss,3,0,,0,,,,%
1539766747,32157763,0.0,60,ICMP loss,3,0,,0,,,,%
1539766807,660239874,0.0,60,ICMP loss,3,0,,0,,,,%
1539766867,781658612,0.0,60,ICMP loss,3,0,,0,,,,%
1539766927,904631276,0.0,60,ICMP loss,3,0,,0,,,,%
1539766987,26842673,0.0,60,ICMP loss,3,0,,0,,,,%
1539767047,653809693,0.0,60,ICMP loss,3,0,,0,,,,%
1539767107,777751548,0.0,60,ICMP loss,3,0,,0,,,,%
1539767167,900372287,0.0,60,ICMP loss,3,0,,0,,,,%
1539767227,27446600,0.0,60,ICMP loss,3,0,,0,,,,%
1539767287,653612213,0.0,60,ICMP loss,3,0,,0,,,,%
1539767347,779195271,0.0,60,ICMP loss,3,0,,0,,,,%
1539767407,884548604,0.0,60,ICMP loss,3,0,,0,,,,%
1539767467,12793279,0.0,60,ICMP loss,3,0,,0,,,,%
1539767527,616256796,0.0,60,ICMP loss,3,0,,0,,,,%
1539767587,740600765,0.0,60,ICMP loss,3,0,,0,,,,%
1539767647,839749490,0.0,60,ICMP loss,3,0,,0,,,,%
1539767707,880539108,0.0,60,ICMP loss,3,0,,0,,,,%
1539767768,4709809,0.0,60,ICMP loss,3,0,,0,,,,%
1539767827,653604898,0.0,60,ICMP loss,3,0,,0,,,,%
1539767888,302535442,0.0,60,ICMP loss,3,0,,0,,,,%
1539767947,901748195,0.0,60,ICMP loss,3,0,,0,,,,%
1539768008,525365502,0.0,60,ICMP loss,3,0,,0,,,,%
1539768068,125600391,0.0,60,ICMP loss,3,0,,0,,,,%
1539768127,726733521,0.0,60,ICMP loss,3,0,,0,,,,%
1539768188,357745030,0.0,60,ICMP loss,3,0,,0,,,,%
1539768247,957251763,0.0,60,ICMP loss,3,0,,0,,,,%
1539768307,581332036,0.0,60,ICMP loss,3,0,,0,,,,%
1539768368,235175401,0.0,60,ICMP loss,3,0,,0,,,,%
1539768427,858938122,0.0,60,ICMP loss,3,0,,0,,,,%
1539768488,508765242,0.0,60,ICMP loss,3,0,,0,,,,%
1539784808,104531198,100.0,60,ICMP loss,3,0,,0,,,,%
1539784867,777482844,100.0,60,ICMP loss,3,0,,0,,,,%
1539784928,449315691,100.0,60,ICMP loss,3,0,,0,,,,%
1539784988,122039813,100.0,60,ICMP loss,3,0,,0,,,,%
1539785047,801044424,100.0,60,ICMP loss,3,0,,0,,,,%
1539785107,948877756,0.0,60,ICMP loss,3,0,,0,,,,%
1539785167,91769557,0.0,60,ICMP loss,3,0,,0,,,,%
1539785227,922569320,0.0,60,ICMP loss,3,0,,0,,,,%
1539785287,29072860,0.0,60,ICMP loss,3,0,,0,,,,%
1539785347,584432763,0.0,60,ICMP loss,3,0,,0,,,,%
1539785407,688083240,0.0,60,ICMP loss,3,0,,0,,,,%
1539785467,806223474,0.0,60,ICMP loss,3,0,,0,,,,%
1539785527,923616542,0.0,60,ICMP loss,3,0,,0,,,,%
1539785587,28210843,0.0,60,ICMP loss,3,0,,0,,,,%
1539785647,192400610,0.0,60,ICMP loss,3,0,,0,,,,%
1539785707,423949603,0.0,60,ICMP loss,3,0,,0,,,,%
1539785767,860782785,0.0,60,ICMP loss,3,0,,0,,,,%
1539785827,961912535,0.0,60,ICMP loss,3,0,,0,,,,%
1539785887,62250901,0.0,60,ICMP loss,3,0,,0,,,,%
1539785947,156585955,0.0,60,ICMP loss,3,0,,0,,,,%
1539786007,326086237,0.0,60,ICMP loss,3,0,,0,,,,%
1539786067,386440388,0.0,60,ICMP loss,3,0,,0,,,,%
1539786127,495679830,0.0,60,ICMP loss,3,0,,0,,,,%
1539786187,628766396,0.0,60,ICMP loss,3,0,,0,,,,%
1539786247,768055364,0.0,60,ICMP loss,3,0,,0,,,,%
1539786307,896911690,0.0,60,ICMP loss,3,0,,0,,,,%
1539786367,24775168,0.0,60,ICMP loss,3,0,,0,,,,%
1539786427,131303996,0.0,60,ICMP loss,3,0,,0,,,,%
1539786487,92241877,0.0,60,ICMP loss,3,0,,0,,,,%
1539786547,196853395,0.0,60,ICMP loss,3,0,,0,,,,%
1539786607,589895455,0.0,60,ICMP loss,3,0,,0,,,,%
1539786667,725372533,0.0,60,ICMP loss,3,0,,0,,,,%
1539786727,834517839,0.0,60,ICMP loss,3,0,,0,,,,%
1539786787,972518613,0.0,60,ICMP loss,3,0,,0,,,,%
1539786847,91672951,0.0,60,ICMP loss,3,0,,0,,,,%
1539786907,210148514,0.0,60,ICMP loss,3,0,,0,,,,%
1539786967,752285233,0.0,60,ICMP loss,3,0,,0,,,,%
1539787027,371826982,0.0,60,ICMP loss,3,0,,0,,,,%
1539787087,73219956,0.0,60,ICMP loss,3,0,,0,,,,%
1539787147,153218898,0.0,60,ICMP loss,3,0,,0,,,,%
1539787207,293529379,0.0,60,ICMP loss,3,0,,0,,,,%
1539787267,400549295,0.0,60,ICMP loss,3,0,,0,,,,%
1539787327,542207751,0.0,60,ICMP loss,3,0,,0,,,,%
1539787387,668841025,0.0,60,ICMP loss,3,0,,0,,,,%
1539787447,803996128,0.0,60,ICMP loss,3,0,,0,,,,%
1539787507,935625407,0.0,60,ICMP loss,3,0,,0,,,,%
1539787567,79339764,0.0,60,ICMP loss,3,0,,0,,,,%
1539787627,204565023,0.0,60,ICMP loss,3,0,,0,,,,%
1539787687,343654188,0.0,60,ICMP loss,3,0,,0,,,,%
1539787747,454634950,0.0,60,ICMP loss,3,0,,0,,,,%
1539787807,67663985,0.0,60,ICMP loss,3,0,,0,,,,%
1539787867,190360908,0.0,60,ICMP loss,3,0,,0,,,,%
1539787927,324690563,0.0,60,ICMP loss,3,0,,0,,,,%
1539787987,458442163,0.0,60,ICMP loss,3,0,,0,,,,%
1539788047,592985328,0.0,60,ICMP loss,3,0,,0,,,,%
1539788107,703787650,0.0,60,ICMP loss,3,0,,0,,,,%
1539788167,827054036,0.0,60,ICMP loss,3,0,,0,,,,%
1539788227,962376578,0.0,60,ICMP loss,3,0,,0,,,,%
1539788287,569157124,0.0,60,ICMP loss,3,0,,0,,,,%
1539788347,680242850,0.0,60,ICMP loss,3,0,,0,,,,%
1539788407,804412898,0.0,60,ICMP loss,3,0,,0,,,,%
1539788467,900788043,0.0,60,ICMP loss,3,0,,0,,,,%
1539788527,23902295,0.0,60,ICMP loss,3,0,,0,,,,%
1539788587,160284707,0.0,60,ICMP loss,3,0,,0,,,,%
1539788647,296029967,0.0,60,ICMP loss,3,0,,0,,,,%
1539788707,437017321,0.0,60,ICMP loss,3,0,,0,,,,%
1539788767,579146592,0.0,60,ICMP loss,3,0,,0,,,,%
1539788827,699571936,0.0,60,ICMP loss,3,0,,0,,,,%
1539788887,830793563,0.0,60,ICMP loss,3,0,,0,,,,%
1539788947,930279429,0.0,60,ICMP loss,3,0,,0,,,,%
1539789007,33884546,0.0,60,ICMP loss,3,0,,0,,,,%
1539789067,149945005,0.0,60,ICMP loss,3,0,,0,,,,%
1539789127,342832284,0.0,60,ICMP loss,3,0,,0,,,,%
1539789187,443645338,0.0,60,ICMP loss,3,0,,0,,,,%
1539789247,555845248,0.0,60,ICMP loss,3,0,,0,,,,%
1539789307,652005866,0.0,60,ICMP loss,3,0,,0,,,,%
1539789367,745763878,0.0,60,ICMP loss,3,0,,0,,,,%
1539789427,846567809,0.0,60,ICMP loss,3,0,,0,,,,%
1539789487,946733809,0.0,60,ICMP loss,3,0,,0,,,,%
1539789547,50783646,0.0,60,ICMP loss,3,0,,0,,,,%
1539789607,186589187,0.0,60,ICMP loss,3,0,,0,,,,%
1539789667,318024999,0.0,60,ICMP loss,3,0,,0,,,,%
1539789727,462378244,0.0,60,ICMP loss,3,0,,0,,,,%
1539789787,596751279,0.0,60,ICMP loss,3,0,,0,,,,%
1539789847,729003145,0.0,60,ICMP loss,3,0,,0,,,,%
1539789907,856672773,0.0,60,ICMP loss,3,0,,0,,,,%
1539789967,501059299,0.0,60,ICMP loss,3,0,,0,,,,%
1539790027,603555263,0.0,60,ICMP loss,3,0,,0,,,,%
1539790087,739796006,0.0,60,ICMP loss,3,0,,0,,,,%
1539790147,583207561,0.0,60,ICMP loss,3,0,,0,,,,%
1539790207,711115309,0.0,60,ICMP loss,3,0,,0,,,,%
1539790267,807795038,0.0,60,ICMP loss,3,0,,0,,,,%
1539790327,299484231,0.0,60,ICMP loss,3,0,,0,,,,%
1539790387,414468140,0.0,60,ICMP loss,3,0,,0,,,,%
1539790447,548523487,0.0,60,ICMP loss,3,0,,0,,,,%
1539790507,679312955,0.0,60,ICMP loss,3,0,,0,,,,%
1539790567,813216497,0.0,60,ICMP loss,3,0,,0,,,,%
1539790627,936518178,0.0,60,ICMP loss,3,0,,0,,,,%
1539790687,50254749,0.0,60,ICMP loss,3,0,,0,,,,%
1539790747,701206897,0.0,60,ICMP loss,3,0,,0,,,,%
1539790807,810414884,0.0,60,ICMP loss,3,0,,0,,,,%
1539790867,422347758,0.0,60,ICMP loss,3,0,,0,,,,%
1539790927,13596443,0.0,60,ICMP loss,3,0,,0,,,,%
1539790987,468949713,0.0,60,ICMP loss,3,0,,0,,,,%
1539791047,567692352,0.0,60,ICMP loss,3,0,,0,,,,%
1539791107,697372718,0.0,60,ICMP loss,3,0,,0,,,,%
1539791167,800787932,0.0,60,ICMP loss,3,0,,0,,,,%
1539791227,899733215,0.0,60,ICMP loss,3,0,,0,,,,%
1539791287,8726906,0.0,60,ICMP loss,3,0,,0,,,,%
1539791347,144101011,0.0,60,ICMP loss,3,0,,0,,,,%
1539791407,241992306,0.0,60,ICMP loss,3,0,,0,,,,%
1539791467,373324527,0.0,60,ICMP loss,3,0,,0,,,,%
1539791527,495418518,0.0,60,ICMP loss,3,0,,0,,,,%
1539791587,749171066,0.0,60,ICMP loss,3,0,,0,,,,%
1539791647,866530250,0.0,60,ICMP loss,3,0,,0,,,,%
1539791707,985981206,0.0,60,ICMP loss,3,0,,0,,,,%
1539791767,96876504,0.0,60,ICMP loss,3,0,,0,,,,%
1539791827,214193256,0.0,60,ICMP loss,3,0,,0,,,,%
1539791887,366023879,0.0,60,ICMP loss,3,0,,0,,,,%
1539791948,7736257,0.0,60,ICMP loss,3,0,,0,,,,%
1539792007,137457588,0.0,60,ICMP loss,3,0,,0,,,,%
1539792067,248259886,0.0,60,ICMP loss,3,0,,0,,,,%
1539792127,365136470,0.0,60,ICMP loss,3,0,,0,,,,%
1539792187,294715404,0.0,60,ICMP loss,3,0,,0,,,,%
1539792247,398074723,0.0,60,ICMP loss,3,0,,0,,,,%
1539792307,434060905,0.0,60,ICMP loss,3,0,,0,,,,%
1539792367,518070896,0.0,60,ICMP loss,3,0,,0,,,,%
1539600068,510167156,0.0,60,ICMP response time,3,0,,0,,,,s
1539600128,182153716,0.0,60,ICMP response time,3,0,,0,,,,s
1539600187,854830059,0.0,60,ICMP response time,3,0,,0,,,,s
1539600248,526801764,0.0,60,ICMP response time,3,0,,0,,,,s
1539600308,196750425,0.0,60,ICMP response time,3,0,,0,,,,s
1539600367,876589567,0.0,60,ICMP response time,3,0,,0,,,,s
1539600427,550253430,0.0,60,ICMP response time,3,0,,0,,,,s
1539600488,222301397,0.0,60,ICMP response time,3,0,,0,,,,s
1539600547,895512979,0.0,60,ICMP response time,3,0,,0,,,,s
1539600607,567169982,0.0,60,ICMP response time,3,0,,0,,,,s
1539600668,240111118,0.0,60,ICMP response time,3,0,,0,,,,s
1539600727,911974848,0.0,60,ICMP response time,3,0,,0,,,,s
1539600787,584613514,0.0,60,ICMP response time,3,0,,0,,,,s
1539600848,257507453,0.0,60,ICMP response time,3,0,,0,,,,s
1539600907,928957792,0.0,60,ICMP response time,3,0,,0,,,,s
1539600967,598835901,0.0,60,ICMP response time,3,0,,0,,,,s
1539601028,269450105,0.0,60,ICMP response time,3,0,,0,,,,s
1539601087,940592640,0.0,60,ICMP response time,3,0,,0,,,,s
1539601147,612044272,0.0,60,ICMP response time,3,0,,0,,,,s
1539601208,284307862,0.0,60,ICMP response time,3,0,,0,,,,s
1539601267,957148692,0.0,60,ICMP response time,3,0,,0,,,,s
1539601327,631421189,0.0,60,ICMP response time,3,0,,0,,,,s
1539601388,304798978,0.0,60,ICMP response time,3,0,,0,,,,s
1539601447,977380064,0.0,60,ICMP response time,3,0,,0,,,,s
1539601507,649645614,0.0,60,ICMP response time,3,0,,0,,,,s
1539601568,321769393,0.0,60,ICMP response time,3,0,,0,,,,s
1539601627,993638917,0.0,60,ICMP response time,3,0,,0,,,,s
1539601687,666770152,0.0,60,ICMP response time,3,0,,0,,,,s
1539601748,338922224,0.0,60,ICMP response time,3,0,,0,,,,s
1539601808,10551512,0.0,60,ICMP response time,3,0,,0,,,,s
1539601867,682964698,0.0,60,ICMP response time,3,0,,0,,,,s
1539601928,354427406,0.0,60,ICMP response time,3,0,,0,,,,s
1539601988,30191058,0.0,60,ICMP response time,3,0,,0,,,,s
1539602047,702806910,0.0,60,ICMP response time,3,0,,0,,,,s
1539602108,375000681,0.0,60,ICMP response time,3,0,,0,,,,s
1539602168,47544093,0.0,60,ICMP response time,3,0,,0,,,,s
1539602227,720512217,0.0,60,ICMP response time,3,0,,0,,,,s
1539602288,393379425,0.0,60,ICMP response time,3,0,,0,,,,s
1539602348,64481356,0.0,60,ICMP response time,3,0,,0,,,,s
1539602407,737279085,0.0,60,ICMP response time,3,0,,0,,,,s
1539602468,408985328,0.0,60,ICMP response time,3,0,,0,,,,s
1539602528,84839999,0.0,60,ICMP response time,3,0,,0,,,,s
1539602587,759006787,0.0,60,ICMP response time,3,0,,0,,,,s
1539602648,430607464,0.0,60,ICMP response time,3,0,,0,,,,s
1539602708,103653788,0.0,60,ICMP response time,3,0,,0,,,,s
1539602767,775242934,0.0,60,ICMP response time,3,0,,0,,,,s
1539602828,451159706,0.0,60,ICMP response time,3,0,,0,,,,s
1539602888,127179885,0.0,60,ICMP response time,3,0,,0,,,,s
1539602947,800121124,0.0,60,ICMP response time,3,0,,0,,,,s
1539603008,471884015,0.0,60,ICMP response time,3,0,,0,,,,s
1539603068,144217787,0.0,60,ICMP response time,3,0,,0,,,,s
1539603127,816462038,0.0,60,ICMP response time,3,0,,0,,,,s
1539603188,491469495,0.0,60,ICMP response time,3,0,,0,,,,s
1539603248,163244844,0.0,60,ICMP response time,3,0,,0,,,,s
1539603307,836659002,0.0,60,ICMP response time,3,0,,0,,,,s
1539603368,508171819,0.0,60,ICMP response time,3,0,,0,,,,s
1539603428,179838552,0.0,60,ICMP response time,3,0,,0,,,,s
1539603487,851641722,0.0,60,ICMP response time,3,0,,0,,,,s
1539603548,523651476,0.0,60,ICMP response time,3,0,,0,,,,s
1539603608,196690149,0.0,60,ICMP response time,3,0,,0,,,,s
1539603667,868571152,0.0,60,ICMP response time,3,0,,0,,,,s
1539603727,540301373,0.0,60,ICMP response time,3,0,,0,,,,s
1539603788,211843825,0.0,60,ICMP response time,3,0,,0,,,,s
1539603847,883418635,0.0,60,ICMP response time,3,0,,0,,,,s
1539603907,563337828,0.0,60,ICMP response time,3,0,,0,,,,s
1539603968,235260556,0.0,60,ICMP response time,3,0,,0,,,,s
1539604027,907782558,0.0,60,ICMP response time,3,0,,0,,,,s
1539604087,583163287,0.0,60,ICMP response time,3,0,,0,,,,s
1539604148,257054685,0.0,60,ICMP response time,3,0,,0,,,,s
1539604207,929174595,0.0,60,ICMP response time,3,0,,0,,,,s
1539604267,601385657,0.0,60,ICMP response time,3,0,,0,,,,s
1539604328,274087099,0.0,60,ICMP response time,3,0,,0,,,,s
1539604387,945849308,0.0,60,ICMP response time,3,0,,0,,,,s
1539604447,618328004,0.0,60,ICMP response time,3,0,,0,,,,s
1539604508,290061201,0.0,60,ICMP response time,3,0,,0,,,,s
1539604567,963257620,0.0,60,ICMP response time,3,0,,0,,,,s
1539604627,635976049,0.0,60,ICMP response time,3,0,,0,,,,s
1539604688,307999700,0.0,60,ICMP response time,3,0,,0,,,,s
1539604747,983145499,0.0,60,ICMP response time,3,0,,0,,,,s
1539604807,657924242,0.0,60,ICMP response time,3,0,,0,,,,s
1539604868,331617382,0.0,60,ICMP response time,3,0,,0,,,,s
1539604928,5129560,0.0,60,ICMP response time,3,0,,0,,,,s
1539604987,677022351,0.0,60,ICMP response time,3,0,,0,,,,s
1539605048,348959134,0.0,60,ICMP response time,3,0,,0,,,,s
1539605108,22226913,0.0,60,ICMP response time,3,0,,0,,,,s
1539605167,696615288,0.0,60,ICMP response time,3,0,,0,,,,s
1539605228,368056550,0.0,60,ICMP response time,3,0,,0,,,,s
1539605288,39784193,0.0,60,ICMP response time,3,0,,0,,,,s
1539605347,714631376,0.0,60,ICMP response time,3,0,,0,,,,s
1539605408,386526165,0.0,60,ICMP response time,3,0,,0,,,,s
1539605468,60175978,0.0,60,ICMP response time,3,0,,0,,,,s
1539605527,730525980,0.0,60,ICMP response time,3,0,,0,,,,s
1539605588,401960436,0.0,60,ICMP response time,3,0,,0,,,,s
1539605648,74167272,0.0,60,ICMP response time,3,0,,0,,,,s
1539605707,748071331,0.0,60,ICMP response time,3,0,,0,,,,s
1539605768,420280816,0.0,60,ICMP response time,3,0,,0,,,,s
1539605828,94117690,0.0,60,ICMP response time,3,0,,0,,,,s
1539605887,763242455,0.0,60,ICMP response time,3,0,,0,,,,s
1539605948,436404494,0.0,60,ICMP response time,3,0,,0,,,,s
1539606008,108896424,0.0,60,ICMP response time,3,0,,0,,,,s
1539606067,780230361,0.0,60,ICMP response time,3,0,,0,,,,s
1539606128,453453924,0.0,60,ICMP response time,3,0,,0,,,,s
1539606188,126506019,0.0,60,ICMP response time,3,0,,0,,,,s
1539606247,799574681,0.0,60,ICMP response time,3,0,,0,,,,s
1539606308,470511248,0.0,60,ICMP response time,3,0,,0,,,,s
1539606368,150444338,0.0,60,ICMP response time,3,0,,0,,,,s
1539606427,821976633,0.0,60,ICMP response time,3,0,,0,,,,s
1539606488,494804816,0.0,60,ICMP response time,3,0,,0,,,,s
1539606548,169176593,0.0,60,ICMP response time,3,0,,0,,,,s
1539606607,842588684,0.0,60,ICMP response time,3,0,,0,,,,s
1539606668,514843613,0.0,60,ICMP response time,3,0,,0,,,,s
1539606728,186550038,0.0,60,ICMP response time,3,0,,0,,,,s
1539606787,859571307,0.0,60,ICMP response time,3,0,,0,,,,s
1539606848,555650627,0.0,60,ICMP response time,3,0,,0,,,,s
1539606908,202531094,0.0,60,ICMP response time,3,0,,0,,,,s
1539606967,873528231,0.0,60,ICMP response time,3,0,,0,,,,s
1539607027,547481273,0.0,60,ICMP response time,3,0,,0,,,,s
1539607088,220887484,0.0,60,ICMP response time,3,0,,0,,,,s
1539607147,893375666,0.0,60,ICMP response time,3,0,,0,,,,s
1539607207,566369857,0.0,60,ICMP response time,3,0,,0,,,,s
1539607268,237747128,0.0,60,ICMP response time,3,0,,0,,,,s
1539607327,915029814,0.0,60,ICMP response time,3,0,,0,,,,s
1539607387,564817213,0.0,60,ICMP response time,3,0,,0,,,,s
1539607448,236264496,0.0,60,ICMP response time,3,0,,0,,,,s
1539607507,909574938,0.0,60,ICMP response time,3,0,,0,,,,s
1539607567,582253725,0.0,60,ICMP response time,3,0,,0,,,,s
1539607628,256525104,0.0,60,ICMP response time,3,0,,0,,,,s
1539611950,63678588,0.0,60,ICMP response time,3,0,,0,,,,s
1539612008,230148765,0.0,60,ICMP response time,3,0,,0,,,,s
1539612067,905518692,0.0,60,ICMP response time,3,0,,0,,,,s
1539612127,58864337,0.001,60,ICMP response time,3,0,,0,,,,s
1539612187,191534241,0.001,60,ICMP response time,3,0,,0,,,,s
1539612247,311384136,0.001,60,ICMP response time,3,0,,0,,,,s
1539612307,425689807,0.0011,60,ICMP response time,3,0,,0,,,,s
1539612367,561889144,0.001,60,ICMP response time,3,0,,0,,,,s
1539612427,696602198,0.001,60,ICMP response time,3,0,,0,,,,s
1539612487,828254690,0.001,60,ICMP response time,3,0,,0,,,,s
1539612547,984120932,0.001,60,ICMP response time,3,0,,0,,,,s
1539612607,610453735,0.001,60,ICMP response time,3,0,,0,,,,s
1539612667,332324063,0.001,60,ICMP response time,3,0,,0,,,,s
1539612727,532312162,0.0011,60,ICMP response time,3,0,,0,,,,s
1539612787,658394820,0.0011,60,ICMP response time,3,0,,0,,,,s
1539612847,769595597,0.0011,60,ICMP response time,3,0,,0,,,,s
1539612907,136027686,0.001,60,ICMP response time,3,0,,0,,,,s
1539612967,838087891,0.0012,60,ICMP response time,3,0,,0,,,,s
1539613027,939073516,0.001,60,ICMP response time,3,0,,0,,,,s
1539613087,126818356,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539613147,262001169,0.001,60,ICMP response time,3,0,,0,,,,s
1539613207,402632321,0.001,60,ICMP response time,3,0,,0,,,,s
1539613267,506775017,0.001,60,ICMP response time,3,0,,0,,,,s
1539613327,644232832,0.0011,60,ICMP response time,3,0,,0,,,,s
1539613387,843376338,0.0012,60,ICMP response time,3,0,,0,,,,s
1539613447,967216737,0.001,60,ICMP response time,3,0,,0,,,,s
1539613507,92658592,0.0011,60,ICMP response time,3,0,,0,,,,s
1539613567,997360599,0.0011,60,ICMP response time,3,0,,0,,,,s
1539613627,112373346,0.001,60,ICMP response time,3,0,,0,,,,s
1539613687,488455678,0.001,60,ICMP response time,3,0,,0,,,,s
1539613747,364445267,0.0011,60,ICMP response time,3,0,,0,,,,s
1539613807,34921112,0.001,60,ICMP response time,3,0,,0,,,,s
1539613867,327528120,0.001,60,ICMP response time,3,0,,0,,,,s
1539613927,837741122,0.001,60,ICMP response time,3,0,,0,,,,s
1539613987,550774197,0.001,60,ICMP response time,3,0,,0,,,,s
1539614047,657697756,0.001,60,ICMP response time,3,0,,0,,,,s
1539614107,818427822,0.001,60,ICMP response time,3,0,,0,,,,s
1539614167,722149331,0.001,60,ICMP response time,3,0,,0,,,,s
1539614227,325057599,0.001,60,ICMP response time,3,0,,0,,,,s
1539614287,414877836,0.001,60,ICMP response time,3,0,,0,,,,s
1539614347,274946276,0.001,60,ICMP response time,3,0,,0,,,,s
1539614407,957097116,0.0011,60,ICMP response time,3,0,,0,,,,s
1539614467,647317808,0.0011,60,ICMP response time,3,0,,0,,,,s
1539614527,631828868,0.001,60,ICMP response time,3,0,,0,,,,s
1539614587,215628859,0.001,60,ICMP response time,3,0,,0,,,,s
1539614647,24988154,0.001,60,ICMP response time,3,0,,0,,,,s
1539614707,511345577,0.001,60,ICMP response time,3,0,,0,,,,s
1539614767,280331499,0.001,60,ICMP response time,3,0,,0,,,,s
1539614827,604863061,0.001,60,ICMP response time,3,0,,0,,,,s
1539614887,979235422,0.001,60,ICMP response time,3,0,,0,,,,s
1539614947,350908136,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539615007,692683411,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539615067,21898909,0.001,60,ICMP response time,3,0,,0,,,,s
1539615127,425709139,0.001,60,ICMP response time,3,0,,0,,,,s
1539615187,998684873,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539615247,115204158,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539615307,508368771,0.001,60,ICMP response time,3,0,,0,,,,s
1539615367,740463272,0.001,60,ICMP response time,3,0,,0,,,,s
1539615427,870617673,0.0011,60,ICMP response time,3,0,,0,,,,s
1539615487,966637231,0.001,60,ICMP response time,3,0,,0,,,,s
1539615547,577944493,0.001,60,ICMP response time,3,0,,0,,,,s
1539615607,707411216,0.001,60,ICMP response time,3,0,,0,,,,s
1539615667,800870818,0.001,60,ICMP response time,3,0,,0,,,,s
1539615727,898229749,0.0011,60,ICMP response time,3,0,,0,,,,s
1539615787,437512146,0.001,60,ICMP response time,3,0,,0,,,,s
1539615847,578855173,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539615907,717022225,0.001,60,ICMP response time,3,0,,0,,,,s
1539615967,929379110,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539616027,24022655,0.001,60,ICMP response time,3,0,,0,,,,s
1539616087,32306184,0.0011,60,ICMP response time,3,0,,0,,,,s
1539616147,137898172,0.001,60,ICMP response time,3,0,,0,,,,s
1539616207,406748777,0.001,60,ICMP response time,3,0,,0,,,,s
1539616267,801358206,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539616327,72606027,0.001,60,ICMP response time,3,0,,0,,,,s
1539616387,22287189,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539616447,259610177,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539616507,606964830,0.001,60,ICMP response time,3,0,,0,,,,s
1539616567,774810610,0.001,60,ICMP response time,3,0,,0,,,,s
1539616627,907031037,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539616687,42434967,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539616747,160587413,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539616807,257431996,0.0011,60,ICMP response time,3,0,,0,,,,s
1539616867,353659511,0.001,60,ICMP response time,3,0,,0,,,,s
1539616927,455114104,9.0E-4,60,ICMP response time,3,0,,0,,,,s
1539616987,549510671,0.002,60,ICMP response time,3,0,,0,,,,s
1539617047,692022299,0.001,60,ICMP response time,3,0,,0,,,,s
1539617107,825516245,0.001,60,ICMP response time,3,0,,0,,,,s
